Generated by pymatgen.io.lammps.data.LammpsData

169  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1  0.102686  0.102686  0.129475
2     1  2  0.016999  0.016999  2.868902
8     1  1  0.014624  0.014624 19.958859
9     1  1  0.066792  0.066792 22.754442
10    1  1  0.040549  0.040549 25.697436
11    1  1 28.553789  2.843460  0.022146
12    1  1  0.005669  2.864772  2.878123
18    1  1  0.005657  2.868522 19.966182
19    1  1 28.553798  2.853899 22.830442
20    1  1 28.540358  2.835741 25.701976
30    1  1 28.549876  5.700763 25.700246
80    1  1 28.550092 19.998379 25.698802
81    1  1 28.546565 22.852628  0.011626
82    1  1  0.003601 22.831287  2.874776
88    1  1  0.004380 22.831910 19.967967
89    1  1 28.546471 22.851334 22.835732
90    1  1 28.544012 22.867153 25.700186
91    1  1  0.077761 25.638366  0.103075
92    1  1  0.019308 25.676768  2.885975
98    1  1  0.015098 25.684143 19.959171
99    1  1  0.067550 25.637131 22.760068
100   1  1  0.150794 25.599501 25.700207
101   1  1  2.843460 28.553789  0.022146
102   1  1  2.864772  0.005669  2.878123
108   1  1  2.868522  0.005657 19.966182
109   1  1  2.853899 28.553798 22.830442
110   1  1  2.835741 28.540358 25.701976
111   1  1  2.862160  2.862160  0.010906
119   1  1  2.863775  2.863775 22.836252
120   1  1  2.857815  2.857815 25.699746
181   1  1  2.870186 22.828766  0.016671
189   1  1  2.871328 22.827692 22.828891
190   1  1  2.864729 22.835379 25.700379
191   1  1  2.848697 25.708307  0.018429
192   1  1  2.861441 25.700696  2.878703
198   1  1  2.868583 25.692896 19.966402
199   1  1  2.856875 25.700788 22.828946
200   1  1  2.842097 25.709232 25.703229
210   1  1  5.700763 28.549876 25.700246
300   1  1  5.700548 25.702410 25.700795
710   1  1 19.998379 28.550092 25.698802
800   1  1 19.998169 25.700208 25.698671
801   1  1 22.852628 28.546565  0.011626
802   1  1 22.831287  0.003601  2.874776
808   1  1 22.831910  0.004380 19.967967
809   1  1 22.851334 28.546471 22.835732
810   1  1 22.867153 28.544012 25.700186
811   1  1 22.828766  2.870186  0.016671
819   1  1 22.827692  2.871328 22.828891
820   1  1 22.835379  2.864729 25.700379
881   1  1 22.819075 22.819075  0.027070
889   1  1 22.814197 22.814197 22.814946
890   1  1 22.822811 22.822811 25.699959
891   1  1 22.848589 25.709680  0.012103
892   1  1 22.833956 25.695330  2.874083
898   1  1 22.831470 25.694364 19.967713
899   1  1 22.845447 25.707901 22.830921
900   1  1 22.859108 25.700104 25.699037
901   1  1 25.638366  0.077761  0.103075
902   1  1 25.676768  0.019308  2.885975
908   1  1 25.684143  0.015098 19.959171
909   1  1 25.637131  0.067550 22.760068
910   1  1 25.599500  0.150794 25.700207
911   1  1 25.708307  2.848697  0.018429
912   1  1 25.700696  2.861441  2.878703
918   1  1 25.692896  2.868583 19.966402
919   1  1 25.700788  2.856875 22.828946
920   1  1 25.709232  2.842097 25.703229
930   1  1 25.702410  5.700548 25.700795
980   1  1 25.700208 19.998169 25.698671
981   1  1 25.709680 22.848589  0.012103
982   1  1 25.695330 22.833956  2.874083
988   1  1 25.694364 22.831470 19.967713
989   1  1 25.707901 22.845447 22.830921
990   1  1 25.700104 22.859108 25.699037
991   1  1 25.653546 25.653546  0.059106
992   1  1 25.689745 25.689745  2.885692
998   1  1 25.683547 25.683547 19.959494
999   1  1 25.635766 25.635766 22.766453
1000  1  1 25.455160 25.455160 25.678376
1001  1  1  1.477037  1.477037  1.477352
1008  1  1  1.458807  1.458807 21.375439
1009  1  1  1.442981  1.442981 24.259562
1010  1  1  1.443482  1.443482 27.140416
1011  1  1  1.428952  4.281077  1.439201
1018  1  1  1.431176  4.286303 21.407383
1019  1  1  1.423293  4.276211 24.271543
1020  1  1  1.422249  4.274277 27.129991
1071  1  1  1.428159 21.413077  1.435281
1078  1  1  1.428088 21.413566 21.408806
1079  1  1  1.424555 21.422529 24.269793
1080  1  1  1.424165 21.422589 27.129005
1081  1  1  1.460714 24.241392  1.472665
1088  1  1  1.458554 24.240226 21.376778
1089  1  1  1.465676 24.237493 24.241108
1090  1  1  1.463434 24.239354 27.160243
1091  1  1  1.453752 27.121893  1.475060
1092  1  1  1.434659 27.125168  4.297724
1098  1  1  1.448062 27.126093 21.372772
1099  1  1  1.385614 27.128765 24.244611
1100  1  1  1.362159 27.135282 27.157638
1101  1  1  4.281077  1.428952  1.439201
1108  1  1  4.286303  1.431176 21.407383
1109  1  1  4.276211  1.423293 24.271543
1110  1  1  4.274277  1.422249 27.129991
1181  1  1  4.283741 24.271554  1.438499
1188  1  1  4.287579 24.267804 21.406288
1189  1  1  4.278683 24.273574 24.269873
1190  1  1  4.277152 24.274940 27.132114
1191  1  1  4.279402 27.129846  1.442169
