Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1 28.534018 28.576794 28.534018
2     1  1  0.010327  0.006236  2.859394
3     1  1  0.001653  0.001532  5.712716
8     1  1  0.000206 -0.000679 19.987826
9     1  1  0.002641 -0.003071 22.848896
10    1  1 28.499693 28.456441 25.794454
11    1  1  0.004685  2.859621  0.004685
12    1  1 28.552528  2.853893  2.854357
19    1  1 28.552659  2.847479 22.850354
20    1  1  0.002629  2.848915 25.700855
21    1  1  0.000526  5.710787  0.000526
30    1  1  0.000205  5.710012 25.698478
71    1  1 -0.000505 19.984367 -0.000505
80    1  1  0.001580 19.985018 25.696165
81    1  1 -0.007323 22.800699 -0.007323
82    1  1 28.553679 22.862602  2.835257
89    1  1 28.552512 22.843354 22.843835
90    1  1  0.010235 22.838374 25.691425
91    1  1 28.047215 26.203612 28.047215
92    1  1 -0.007237 25.705043  2.897204
93    1  1 -0.000423 25.698241  5.713507
98    1  1  0.000534 25.697242 19.987016
99    1  1  0.004683 25.693073 22.838132
100   1  1 28.533993 25.716857 25.674036
101   1  1  2.859394  0.006236  0.010327
102   1  1  2.837127 28.538094  2.837127
109   1  1  2.854673 28.555110 22.844876
110   1  1  2.864626  0.005941 25.691792
111   1  1  2.854357  2.853893 28.552528
119   1  1  2.845300  2.845531 22.852290
120   1  1  2.854655  2.852908 25.695772
181   1  1  2.835257 22.862602 28.553679
182   1  1  2.824049 22.873875  2.824049
189   1  1  2.852549 22.845222 22.845054
190   1  1  2.837087 22.860712 25.712790
191   1  1  2.897204 25.705043 -0.007237
192   1  1  2.835326 25.697206  2.835326
199   1  1  2.854384 25.698337 22.843842
200   1  1  2.859395 25.687448 25.691497
201   1  1  5.712716  0.001532  0.001653
210   1  1  5.715258  0.003234 25.694531
291   1  1  5.713507 25.698241 -0.000423
300   1  1  5.712735 25.696127 25.696236
701   1  1 19.987826 -0.000679  0.000206
710   1  1 19.988558 -0.000596 25.698504
791   1  1 19.987016 25.697242  0.000534
800   1  1 19.987845 25.697618 25.698514
801   1  1 22.848896 -0.003071  0.002641
802   1  1 22.844876 28.555110  2.854673
809   1  1 22.852520 28.547845 22.852520
810   1  1 22.848024 -0.001126 25.698991
811   1  1 22.850354  2.847479 28.552659
812   1  1 22.852290  2.845531  2.845300
819   1  1 22.852537  2.845316 22.852537
820   1  1 22.852500  2.845360 25.703158
881   1  1 22.843835 22.843354 28.552512
882   1  1 22.845054 22.845222  2.852549
889   1  1 22.852322 22.852455 22.852322
890   1  1 22.844829 22.843013 25.695707
891   1  1 22.838132 25.693073  0.004683
892   1  1 22.843842 25.698337  2.854384
899   1  1 22.850455 25.698394 22.850455
900   1  1 22.848901 25.695171 25.700875
901   1  1 25.794454 28.456441 28.499693
902   1  1 25.691792  0.005941  2.864626
903   1  1 25.694531  0.003234  5.715258
908   1  1 25.698504 -0.000596 19.988558
909   1  1 25.698991 -0.001126 22.848024
910   1  1 25.751293 28.499666 25.751293
911   1  1 25.700855  2.848915  0.002629
912   1  1 25.695772  2.852908  2.854655
919   1  1 25.703158  2.845360 22.852500
920   1  1 25.698974  2.849854 25.698974
921   1  1 25.698478  5.710012  0.000205
930   1  1 25.698460  5.709294 25.698460
971   1  1 25.696165 19.985018  0.001580
980   1  1 25.694450 19.982404 25.694450
981   1  1 25.691425 22.838374  0.010235
982   1  1 25.712790 22.860712  2.837087
989   1  1 25.695707 22.843013 22.844829
990   1  1 25.691744 22.833062 25.691744
991   1  1 25.674036 25.716857 28.533993
992   1  1 25.691497 25.687448  2.859395
993   1  1 25.696236 25.696127  5.712735
998   1  1 25.698514 25.697618 19.987845
999   1  1 25.700875 25.695171 22.848901
1000  1  1 25.794445 25.751205 25.794445
1001  1  1  1.422535  1.424457  1.422535
1002  1  1  1.431014  1.428524  4.283500
1008  1  1  1.425420  1.424931 21.418368
1009  1  1  1.404303  1.400837 24.296952
1010  1  1  1.430110  1.422865 27.119113
1011  1  1  1.428738  4.284062  1.428738
1019  1  1  1.425409  4.279482 24.272849
1020  1  1  1.428221  4.282130 27.124951
1071  1  1  1.424746 21.424069  1.424746
1079  1  1  1.430984 21.414255 24.269209
1080  1  1  1.428852 21.415224 27.122880
1081  1  1  1.320907 24.376929  1.320907
1082  1  1  1.424841 24.273007  4.273952
1088  1  1  1.428755 24.268999 21.413683
1089  1  1  1.422519 24.275227 24.273266
1090  1  1  1.370356 24.327427 27.160799
1091  1  1  1.370402 27.090047  1.370402
1092  1  1  1.429019 27.127935  4.282705
1098  1  1  1.428261 27.125931 21.415633
1099  1  1  1.430114 27.131760 24.274881
1100  1  1  1.511950 27.128808 27.122062
1101  1  1  4.283500  1.428524  1.431014
1109  1  1  4.284439  1.428711 24.269063
